#Gaia EDR3 RP band
#From: https://www.cosmos.esa.int/web/gaia/edr3-passbands on 2021-04-09
# lambda         trans           trans-uncertainty
0.534   0 0
0.535   0 0
0.536   0 0
0.537   0 0
0.538   0 0
0.539   0 0
0.54   0 0
0.541   0 0
0.542   0 0
0.543   0 0
0.544   0 0
0.545   0 0
0.546   0 0
0.547   0 0
0.548   0 0
0.549   0 0
0.55   0 0
0.551   0 0
0.552   0 0
0.553   0 0
0.554   0 0
0.555   0 0
0.556   0 0
0.557   0 0
0.558   0 0
0.559   0 0
0.56   0 0
0.561   0 0
0.562   0 0
0.563   0 0
0.564   0 0
0.565   0 0
0.566   0 0
0.567   0 0
0.568   0 0
0.569   0 0
0.57   0 0
0.571   0 0
0.572   0 0
0.573   0 0
0.574   0 0
0.575   0 0
0.576   0 0
0.577   0 0
0.578   0 0
0.579   0 0
0.58   0 0
0.581   0 0
0.582   0 0
0.583   0 0
0.584   0 0
0.585   0 0
0.586   0 0
0.587   0 0
0.588   0 0
0.589   0 0
0.59   0 0
0.591   0 0
0.592   0 0
0.593   0 0
0.594   0 0
0.595   0 0
0.596   0 0
0.597   0 0
0.598   0 0
0.599   0 0
0.6   0 0
0.601   0 0
0.602   0 0
0.603   0 0
0.604   0 0
0.605   0 0
0.606   0 0
0.607   0 0
0.608   0 0
0.609   0 0
0.61   0.000143398 1.21632e-07
0.611   0.000201395 1.674e-07
0.612   0.000290999 2.36982e-07
0.613   0.00041671 3.32413e-07
0.614   0.000617403 4.82323e-07
0.615   0.000947697 7.24879e-07
0.616   0.0014628 1.09524e-06
0.617   0.00236108 1.73003e-06
0.618   0.0039888 2.85958e-06
0.619   0.00687001 4.81752e-06
0.62   0.0120425 8.25805e-06
0.621   0.0188504 1.26374e-05
0.622   0.0305353 2.00077e-05
0.623   0.0494431 3.16545e-05
0.624   0.07838 4.90167e-05
0.625   0.120194 7.34007e-05
0.626   0.176758 0.000105376
0.627   0.248691 0.000144686
0.628   0.334218 0.000189695
0.629   0.430069 0.000238056
0.63   0.530323 0.000286181
0.631   0.629724 0.000331171
0.632   0.722384 0.00037009
0.633   0.802349 0.000400285
0.634   0.868147 0.00042159
0.635   0.918359 0.000433928
0.636   0.955542 0.00043911
0.637   0.979458 0.000437552
0.638   0.993384 0.000431198
0.639   0.992366 0.000418344
0.64   0.979172 0.000400683
0.641   0.95518 0.000379205
0.642   0.932788 0.000359068
0.643   0.918645 0.000342684
0.644   0.91233 0.000329599
0.645   0.911852 0.000318836
0.646   0.91391 0.000309077
0.647   0.91884 0.000300343
0.648   0.923777 0.000291634
0.649   0.927592 0.000282608
0.65   0.931842 0.00027376
0.651   0.934843 0.000264601
0.652   0.936644 0.000255185
0.653   0.937974 0.000245741
0.654   0.93894 0.000236312
0.655   0.939799 0.000226971
0.656   0.941527 0.000217947
0.657   0.942877 0.000208938
0.658   0.945514 0.000200308
0.659   0.947041 0.000191536
0.66   0.950107 0.000183164
0.661   0.952291 0.000174707
0.662   0.955021 0.000166438
0.663   0.95718 0.00015816
0.664   0.960392 0.000150143
0.665   0.963592 0.000142204
0.666   0.966961 0.00013437
0.667   0.969952 0.000126568
0.668   0.972198 0.000118767
0.669   0.974012 0.000111023
0.67   0.975678 0.000103382
0.671   0.9783 9.59584e-05
0.672   0.979091 8.84863e-05
0.673   0.981833 8.13286e-05
0.674   0.982721 7.41658e-05
0.675   0.983206 6.71527e-05
0.676   0.983096 6.03072e-05
0.677   0.983404 5.37269e-05
0.678   0.983901 4.74372e-05
0.679   0.984207 4.14871e-05
0.68   0.983629 3.59606e-05
0.681   0.98289 3.10595e-05
0.682   0.981828 2.70295e-05
0.683   0.981163 2.42264e-05
0.684   0.980674 2.2982e-05
0.685   0.980645 2.34507e-05
0.686   0.980706 2.54449e-05
0.687   0.980901 2.85771e-05
0.688   0.981308 3.24633e-05
0.689   0.982724 3.68479e-05
0.69   0.98276 4.14549e-05
0.691   0.984062 4.62687e-05
0.692   0.98613 5.12051e-05
0.693   0.98495 5.59973e-05
0.694   0.986719 6.09466e-05
0.695   0.986891 6.57707e-05
0.696   0.988129 7.06205e-05
0.697   0.988881 7.53817e-05
0.698   0.989507 8.0068e-05
0.699   0.991011 8.47575e-05
0.7   0.99145 8.92825e-05
0.701   0.991951 9.37317e-05
0.702   0.990362 9.78906e-05
0.703   0.990308 0.000102104
0.704   0.991548 0.000106365
0.705   0.991675 0.00011042
0.706   0.991768 0.00011438
0.707   0.990618 0.000118098
0.708   0.989404 0.000121706
0.709   0.988522 0.000125254
0.71   0.988224 0.000128779
0.711   0.987601 0.000132164
0.712   0.986683 0.000135412
0.713   0.985626 0.000138542
0.714   0.985094 0.000141648
0.715   0.983626 0.000144522
0.716   0.983406 0.000147482
0.717   0.983397 0.000150383
0.718   0.982529 0.00015306
0.719   0.982424 0.000155763
0.72   0.98425 0.000158688
0.721   0.983222 0.000161067
0.722   0.983584 0.000163583
0.723   0.983894 0.000166005
0.724   0.986455 0.000168727
0.725   0.986777 0.000170985
0.726   0.989976 0.000173664
0.727   0.990894 0.000175866
0.728   0.991456 0.000177923
0.729   0.993162 0.000180105
0.73   0.99409 0.000182067
0.731   0.996552 0.000184232
0.732   0.997367 0.000186016
0.733   0.998752 0.000187826
0.734   0.999563 0.000189451
0.735   1 0.000190925
0.736   0.999253 0.000192093
0.737   0.998907 0.000193256
0.738   0.999645 0.00019455
0.739   0.999947 0.000195683
0.74   0.999307 0.000196553
0.741   0.998027 0.000197218
0.742   0.996967 0.000197848
0.743   0.99657 0.000198533
0.744   0.99515 0.000198938
0.745   0.99494 0.00019951
0.746   0.993385 0.000199739
0.747   0.992774 0.000200083
0.748   0.993575 0.00020064
0.749   0.993192 0.000200888
0.75   0.992518 0.000201006
0.751   0.993014 0.000201291
0.752   0.993735 0.000201553
0.753   0.992809 0.000201412
0.754   0.993058 0.000201443
0.755   0.994787 0.000201707
0.756   0.994809 0.000201558
0.757   0.99515 0.000201408
0.758   0.994871 0.000201068
0.759   0.995106 0.000200768
0.76   0.993601 0.000200054
0.761   0.993477 0.000199556
0.762   0.993908 0.000199107
0.763   0.993258 0.000198381
0.764   0.992963 0.000197666
0.765   0.991765 0.000196712
0.766   0.99017 0.000195623
0.767   0.987354 0.000194237
0.768   0.986909 0.000193264
0.769   0.983434 0.000191645
0.77   0.981233 0.000190224
0.771   0.980033 0.000188945
0.772   0.977727 0.000187403
0.773   0.975562 0.00018584
0.774   0.97471 0.000184478
0.775   0.972426 0.000182798
0.776   0.970291 0.0001811
0.777   0.966811 0.00017911
0.778   0.965559 0.000177489
0.779   0.964635 0.000175883
0.78   0.960862 0.000173718
0.781   0.958765 0.000171818
0.782   0.958639 0.000170229
0.783   0.957011 0.000168331
0.784   0.953832 0.000166123
0.785   0.951816 0.000164084
0.786   0.950702 0.000162163
0.787   0.949354 0.000160164
0.788   0.94869 0.000158244
0.789   0.948075 0.000156293
0.79   0.947026 0.000154234
0.791   0.946319 0.000152196
0.792   0.946691 0.000150293
0.793   0.946438 0.000148253
0.794   0.94593 0.000146138
0.795   0.944825 0.000143897
0.796   0.945245 0.000141855
0.797   0.945246 0.000139715
0.798   0.946346 0.0001377
0.799   0.945879 0.000135422
0.8   0.945979 0.000133194
0.801   0.945619 0.00013087
0.802   0.946355 0.000128665
0.803   0.947117 0.00012643
0.804   0.946781 0.000124017
0.805   0.946 0.00012152
0.806   0.944721 0.000118936
0.807   0.945024 0.000116526
0.808   0.943614 0.000113882
0.809   0.943823 0.00011141
0.81   0.94257 0.000108743
0.811   0.942227 0.000106162
0.812   0.940542 0.000103412
0.813   0.941353 0.000100916
0.814   0.941028 9.82755e-05
0.815   0.938674 9.54102e-05
0.816   0.936087 9.25152e-05
0.817   0.934107 8.96746e-05
0.818   0.933148 8.69228e-05
0.819   0.931263 8.40764e-05
0.82   0.928103 8.1114e-05
0.821   0.926637 7.82988e-05
0.822   0.925119 7.5475e-05
0.823   0.923212 7.26177e-05
0.824   0.921804 6.97992e-05
0.825   0.918094 6.68127e-05
0.826   0.916351 6.39785e-05
0.827   0.913838 6.10979e-05
0.828   0.911494 5.82399e-05
0.829   0.908943 5.53826e-05
0.83   0.907341 5.25973e-05
0.831   0.905583 4.98179e-05
0.832   0.902474 4.69872e-05
0.833   0.900551 4.42461e-05
0.834   0.899111 4.15568e-05
0.835   0.896406 3.88457e-05
0.836   0.894358 3.62095e-05
0.837   0.888503 3.34841e-05
0.838   0.886196 3.09706e-05
0.839   0.883718 2.85362e-05
0.84   0.880763 2.61945e-05
0.841   0.877582 2.39838e-05
0.842   0.873592 2.19273e-05
0.843   0.871269 2.01338e-05
0.844   0.870711 1.86537e-05
0.845   0.865311 1.74137e-05
0.846   0.861382 1.66168e-05
0.847   0.856912 1.62696e-05
0.848   0.852729 1.64034e-05
0.849   0.850391 1.70255e-05
0.85   0.843955 1.79598e-05
0.851   0.842009 1.9313e-05
0.852   0.838236 2.08804e-05
0.853   0.832783 2.25932e-05
0.854   0.830522 2.45332e-05
0.855   0.825618 2.6498e-05
0.856   0.822586 2.85946e-05
0.857   0.81899 3.07247e-05
0.858   0.812779 3.27838e-05
0.859   0.808438 3.49304e-05
0.86   0.804469 3.71014e-05
0.861   0.799312 3.92156e-05
0.862   0.796821 4.14568e-05
0.863   0.792091 4.35739e-05
0.864   0.787667 4.56904e-05
0.865   0.781966 4.77091e-05
0.866   0.778768 4.98575e-05
0.867   0.773626 5.18579e-05
0.868   0.765493 5.36173e-05
0.869   0.763211 5.5753e-05
0.87   0.761379 5.79053e-05
0.871   0.755323 5.97075e-05
0.872   0.750879 6.15995e-05
0.873   0.750524 6.3805e-05
0.874   0.744188 6.54736e-05
0.875   0.740067 6.72966e-05
0.876   0.736017 6.90918e-05
0.877   0.72997 7.06587e-05
0.878   0.72763 7.25481e-05
0.879   0.719876 7.38559e-05
0.88   0.715174 7.54277e-05
0.881   0.712942 7.72263e-05
0.882   0.706963 7.85813e-05
0.883   0.704386 8.02752e-05
0.884   0.69874 8.15808e-05
0.885   0.693176 8.28486e-05
0.886   0.691169 8.45042e-05
0.887   0.684979 8.5609e-05
0.888   0.682209 8.70993e-05
0.889   0.678626 8.84508e-05
0.89   0.671872 8.93431e-05
0.891   0.668705 9.06675e-05
0.892   0.662877 9.15885e-05
0.893   0.656436 9.23736e-05
0.894   0.654319 9.37255e-05
0.895   0.647507 9.43621e-05
0.896   0.642629 9.52308e-05
0.897   0.639944 9.63849e-05
0.898   0.633575 9.6941e-05
0.899   0.627284 9.74573e-05
0.9   0.622598 9.81752e-05
0.901   0.617055 9.87121e-05
0.902   0.611245 9.91579e-05
0.903   0.606352 9.97058e-05
0.904   0.601633 0.000100238
0.905   0.595892 0.000100554
0.906   0.59208 0.000101152
0.907   0.58535 0.000101206
0.908   0.578914 0.000101259
0.909   0.576205 0.000101923
0.91   0.569465 0.00010183
0.911   0.563095 0.000101753
0.912   0.559029 0.000102049
0.913   0.551304 0.00010163
0.914   0.547257 0.000101844
0.915   0.543312 0.000102037
0.916   0.535039 0.000101372
0.917   0.532211 0.000101694
0.918   0.526789 0.000101482
0.919   0.518007 0.000100575
0.92   0.5158 0.000100902
0.921   0.509596 0.000100409
0.922   0.501317 9.94614e-05
0.923   0.498809 9.9618e-05
0.924   0.491904 9.88581e-05
0.925   0.48541 9.8138e-05
0.926   0.482107 9.8025e-05
0.927   0.474601 9.70192e-05
0.928   0.468641 9.62885e-05
0.929   0.465064 9.60112e-05
0.93   0.458306 9.50412e-05
0.931   0.452554 9.42417e-05
0.932   0.44826 9.37111e-05
0.933   0.442038 9.27427e-05
0.934   0.436413 9.18643e-05
0.935   0.430287 9.08465e-05
0.936   0.424722 8.99137e-05
0.937   0.419101 8.89365e-05
0.938   0.412392 8.76962e-05
0.939   0.408182 8.69568e-05
0.94   0.402173 8.58042e-05
0.941   0.395224 8.44215e-05
0.942   0.391832 8.377e-05
0.943   0.384768 8.23061e-05
0.944   0.376968 8.06576e-05
0.945   0.374234 8.00672e-05
0.946   0.367928 7.86875e-05
0.947   0.360231 7.69865e-05
0.948   0.357512 7.6326e-05
0.949   0.351402 7.49185e-05
0.95   0.34349 7.31067e-05
0.951   0.339491 7.21074e-05
0.952   0.334713 7.09222e-05
0.953   0.327982 6.93048e-05
0.954   0.324147 6.82816e-05
0.955   0.318848 6.69319e-05
0.956   0.311509 6.51397e-05
0.957   0.306906 6.39061e-05
0.958   0.301592 6.25097e-05
0.959   0.296031 6.10497e-05
0.96   0.291065 5.97004e-05
0.961   0.285206 5.81573e-05
0.962   0.280642 5.68685e-05
0.963   0.275939 5.55411e-05
0.964   0.269554 5.38683e-05
0.965   0.265785 5.2711e-05
0.966   0.261341 5.14106e-05
0.967   0.254651 4.96651e-05
0.968   0.251161 4.85399e-05
0.969   0.247081 4.72929e-05
0.97   0.240326 4.55334e-05
0.971   0.236634 4.43543e-05
0.972   0.233115 4.32018e-05
0.973   0.226268 4.14348e-05
0.974   0.222273 4.0194e-05
0.975   0.219736 3.92125e-05
0.976   0.213245 3.75277e-05
0.977   0.208439 3.61485e-05
0.978   0.206394 3.52466e-05
0.979   0.200986 3.3772e-05
0.98   0.19543 3.22843e-05
0.981   0.193078 3.13305e-05
0.982   0.188878 3.00782e-05
0.983   0.182753 2.85334e-05
0.984   0.179713 2.74816e-05
0.985   0.177239 2.65171e-05
0.986   0.171133 2.50212e-05
0.987   0.166967 2.38275e-05
0.988   0.164111 2.28294e-05
0.989   0.158912 2.15187e-05
0.99   0.15359 2.02152e-05
0.991   0.150125 1.91743e-05
0.992   0.146151 1.80829e-05
0.993   0.140382 1.67941e-05
0.994   0.136419 1.57475e-05
0.995   0.132715 1.47495e-05
0.996   0.126982 1.35537e-05
0.997   0.122613 1.25353e-05
0.998   0.118822 1.16007e-05
0.999   0.113924 1.05862e-05
1   0.109572 9.65491e-06
1.001   0.10575 8.79879e-06
1.002   0.101029 7.89952e-06
1.003   0.0968471 7.07739e-06
1.004   0.0932517 6.32864e-06
1.005   0.088873 5.55975e-06
1.006   0.0845097 4.83041e-06
1.007   0.0813197 4.2019e-06
1.008   0.0776018 3.57807e-06
1.009   0.0730938 2.95909e-06
1.01   0.0701186 2.44185e-06
1.011   0.0670499 1.9566e-06
1.012   0.0628426 1.48639e-06
1.013   0.0596751 1.10154e-06
1.014   0.0571788 8.0825e-07
1.015   0.0538284 6.39634e-07
1.016   0.050504 6.576e-07
1.017   0.0484475 8.24445e-07
1.018   0.0459316 1.03344e-06
1.019   0.0427607 1.22782e-06
1.02   0.0405524 1.43344e-06
1.021   0.0387976 1.63984e-06
1.022   0.036236 1.79025e-06
1.023   0.0339687 1.92703e-06
1.024   0.0324174 2.08184e-06
1.025   0.0307215 2.20779e-06
1.026   0.0284999 2.27022e-06
1.027   0.0269403 2.35976e-06
1.028   0.0256429 2.45317e-06
1.029   0.0238902 2.48169e-06
1.03   0.0223023 2.50295e-06
1.031   0.0211787 2.55654e-06
1.032   0.0199591 2.58137e-06
1.033   0.0184397 2.54631e-06
1.034   0.0173588 2.55138e-06
1.035   0.0164282 2.56287e-06
1.036   0.0152842 2.52444e-06
1.037   0.0142094 2.47903e-06
1.038   0.0134297 2.46968e-06
1.039   0.0125971 2.43713e-06
1.04   0.0115853 2.35385e-06
1.041   0.0108507 2.31142e-06
1.042   0.0102227 2.27972e-06
1.043   0.00947072 2.2079e-06
1.044   0.00873321 2.12559e-06
1.045   0.00821821 2.08574e-06
1.046   0.00769587 2.03432e-06
1.047   0.0070195 1.93054e-06
1.048   0.00652741 1.86588e-06
1.049   0.00613966 1.82239e-06
1.05   0.00568151 1.74955e-06
1.051   0.00517278 1.65112e-06
1.052   0.00483695 1.59908e-06
1.053   0.00452731 1.549e-06
1.054   0.00413266 1.4623e-06
1.055   0.00377886 1.38186e-06
1.056   0.00354521 1.33892e-06
1.057   0.00330066 1.28663e-06
1.058   0.00296938 1.19397e-06
1.059   0.00272966 1.13153e-06
1.06   0.00256063 1.09369e-06
1.061   0.00235623 1.0364e-06
1.062   0.00210765 9.54221e-07
1.063   0.00195286 9.09608e-07
1.064   0.00182418 8.73742e-07
1.065   0.0016565 8.15538e-07
1.066   0.00148466 7.50983e-07
1.067   0.00137801 7.15857e-07
1.068   0.00128093 6.83117e-07
1.069   0.00114847 6.28523e-07
1.07   0.00103412 5.80555e-07
1.071   0.000959058 5.52114e-07
1.072   0.000885087 5.22315e-07
1.073   0.000785847 4.75227e-07
1.074   0.000710399 4.4009e-07
1.075   0.000659359 4.18312e-07
1.076   0.000604154 3.92403e-07
1.077   0.000532494 3.5398e-07
1.078   0.000483892 3.29129e-07
1.079   0.000447902 3.11626e-07
1.08   0.000407065 2.89621e-07
1.081   0 0
1.082   0 0
1.083   0 0
1.084   0 0
1.085   0 0
1.086   0 0
1.087   0 0
1.088   0 0
1.089   0 0
1.09   0 0
1.091   0 0
1.092   0 0
1.093   0 0
1.094   0 0
1.095   0 0
1.096   0 0
1.097   0 0
1.098   0 0
1.099   0 0
1.1   0 0
